audit_tolerance,operating_threshold,operational_step_change,audit_boundary_step_change,operating_threshold_step_size,audit_tolerance_step_size,dataset,model,protected_attribute,fairness_metric
0.24,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.24,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.25,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.26,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.27,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.28,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.29,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.3,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,hist_gradient_boosting,race,dpd_violation
0.0,0.3,,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.35,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.4,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.45,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.5,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.55,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.6,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.65,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.0,0.7,0.0,,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.010000000000000009,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.020000000000000018,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.030000000000000027,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.040000000000000036,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.050000000000000044,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06000000000000005,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.06999999999999995,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.07999999999999996,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.3,,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.35,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.08999999999999997,0.7,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.3,,0.01,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.35,0.01,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.4,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.45,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.5,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.55,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.6,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
0.09999999999999998,0.65,0.0,0.0,0.04999999999999999,0.010000000000000009,acs_income,hist_gradient_boosting,race,dpr_violation
